elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
17.3038,3.65973,1.82986,2.48876,0.735158,5.20742
17.3563,6.04463,3.02231,2.49178,0.734168,5.20742
17.4083,8.04687,4.02343,2.50038,0.740999,5.20742
17.4552,4.91881,2.45941,2.50015,0.738933,5.20742
17.5051,4.9119,2.45595,2.49991,0.736885,5.20742
17.5544,4.14467,2.07233,2.49755,0.735529,5.20742
17.6043,4.03309,2.01654,2.4949,0.734367,5.20742
17.6581,7.86805,3.93403,2.50277,0.740003,5.20742
17.7084,8.14772,4.07386,2.51131,0.746974,5.20742
17.7591,8.82101,4.41051,2.52157,0.757856,5.20742
17.805,4.77839,2.38919,2.52086,0.755878,5.20742
17.8539,3.66664,1.83332,2.51718,0.75552,5.20742
17.9049,4.7574,2.3787,2.51645,0.753575,5.20742
17.9544,4.16994,2.08497,2.51416,0.75223,5.20742
18.0052,4.98247,2.49124,2.51404,0.75025,5.20742
18.0571,6.8512,3.4256,2.51882,0.75117,5.20742
18.1038,3.54457,1.77228,2.51493,0.751135,5.20742
18.1548,4.56548,2.28274,2.51372,0.749372,5.20742
18.2047,4.33636,2.16818,2.51194,0.747848,5.20742
18.2548,4.6494,2.3247,2.51098,0.746048,5.20742
18.3041,3.91507,1.95754,2.50816,0.745186,5.20742
18.3545,4.28319,2.14159,2.5063,0.743749,5.20742
18.4046,4.36091,2.18046,2.50465,0.742228,5.20742
18.4544,4.22573,2.11287,2.50268,0.740879,5.20742
18.5043,4.12345,2.06172,2.50048,0.739678,5.20742
18.5538,3.5975,1.79875,2.49699,0.739486,5.19586
18.6045,4.32253,2.16126,2.49533,0.73803,5.19586
18.6544,4.21667,2.10834,2.49342,0.736708,5.19586
18.7044,4.15587,2.07794,2.49138,0.735473,5.19586
18.7541,4.04596,2.02298,2.4891,0.734402,5.19586
18.8038,3.51715,1.75858,2.48555,0.734375,5.19586
18.8545,4.24051,2.12026,2.48379,0.733037,5.19586
18.9041,3.97873,1.98936,2.48141,0.732072,5.19586
18.9541,3.85523,1.92761,2.47876,0.731317,5.19586
19.0073,7.13158,3.56579,2.48394,0.733402,5.19586
19.0535,3.29065,1.64533,2.47996,0.733925,5.19586
19.1043,4.09222,2.04611,2.47792,0.732796,5.19586
19.1536,3.41392,1.70696,2.4743,0.73297,5.19586
19.2043,4.10008,2.05004,2.47231,0.731828,5.19586
19.2563,6.09303,3.04651,2.47499,0.731169,5.19586
19.3035,3.26991,1.63496,2.4711,0.7317,5.19586
19.3535,3.33357,1.66678,2.46739,0.732041,5.19586
19.4035,3.39031,1.69516,2.46385,0.732222,5.19586
19.4533,3.17144,1.58572,2.45984,0.732944,5.19586
19.5052,5.03063,2.51532,2.46009,0.731285,5.19586
19.5538,3.59392,1.79696,2.45709,0.730985,5.19586
19.6036,3.51691,1.75846,2.45394,0.730836,5.19586
19.6535,3.26872,1.63436,2.45027,0.731249,5.19586
19.7034,3.2351,1.61755,2.44655,0.731723,5.19586
19.7544,4.24409,2.12204,2.44511,0.730415,5.19586
19.8045,4.30894,2.15447,2.44382,0.729052,5.19586
19.8547,4.56786,2.28393,2.44312,0.727521,5.19586
19.9049,4.74191,2.37095,2.4428,0.72594,5.19586
19.9557,5.50151,2.75075,2.44414,0.724638,5.19586
20.0053,5.13411,2.56705,2.44468,0.723106,5.19586
20.0546,4.38452,2.19226,2.44359,0.721729,5.19586
20.1051,4.8914,2.4457,2.4436,0.720172,5.19586
20.1544,4.17328,2.08664,2.44206,0.719004,5.19586
20.2043,4.17447,2.08724,2.44055,0.717839,5.19586
20.2537,3.46255,1.73128,2.43753,0.717797,5.19586
20.3049,4.69184,2.34592,2.43714,0.716299,5.19586
20.3544,4.27222,2.13611,2.43587,0.715052,5.19586
20.4043,4.09031,2.04515,2.43423,0.713996,5.19586
20.4544,4.17686,2.08843,2.43278,0.71285,5.19586
20.5038,3.57747,1.78874,2.4301,0.712572,5.19586
20.5543,4.06265,2.03133,2.42844,0.711554,5.19586
20.605,4.75788,2.37894,2.42824,0.71009,5.19586
20.6559,5.63216,2.81608,2.42984,0.709062,5.19586
20.7039,3.68714,1.84357,2.42743,0.708598,5.19586
20.754,3.76654,1.88327,2.42521,0.708001,5.19586
20.8045,4.39525,2.19762,2.42429,0.706709,5.19586
20.8547,4.53353,2.26676,2.42365,0.705348,5.19586
20.9046,4.34923,2.17462,2.42264,0.704101,5.19586
20.954,3.85094,1.92547,2.42065,0.703389,5.19586
21.0044,4.1604,2.0802,2.41929,0.70231,5.19586
21.0539,3.66139,1.8307,2.41694,0.701889,5.19586
21.105,4.76122,2.38061,2.4168,0.700499,5.19586
21.1562,6.05774,3.02887,2.41922,0.700167,5.19586
21.2059,5.71012,2.85506,2.42093,0.699321,5.19586
21.2539,3.60203,1.80101,2.4185,0.699023,5.19586
21.3039,3.7322,1.8661,2.41634,0.698506,5.19586
21.3541,3.92604,1.96302,2.41458,0.697717,5.19586
21.4038,3.58033,1.79017,2.41216,0.697444,5.19586
21.4542,4.05478,2.02739,2.41067,0.696505,5.19586
21.5047,4.48251,2.24125,2.41002,0.695243,5.19586
21.554,3.8352,1.9176,2.40814,0.694577,5.19586
21.604,3.85761,1.92881,2.40631,0.69388,5.19586
21.655,4.69971,2.34985,2.40609,0.692568,5.19586
21.7046,4.38023,2.19011,2.40527,0.691382,5.19586
21.7556,5.44143,2.72071,2.40646,0.690348,5.19586
21.8079,7.72047,3.86024,2.41193,0.694769,5.19586
21.8542,3.99041,1.99521,2.41037,0.693933,5.19586
21.9048,4.5743,2.28715,2.40991,0.692678,5.19586
21.9561,5.94425,2.97213,2.412,0.692236,5.19586
22.0073,7.0281,3.51405,2.41608,0.694188,5.19586
22.0547,4.63867,2.31934,2.41572,0.692931,5.19586
22.1053,5.12195,2.56097,2.41626,0.691712,5.19586
22.1552,5.05424,2.52712,2.41666,0.690476,5.19586
22.2051,4.84705,2.42352,2.41669,0.689215,5.19586
22.2542,3.91817,1.95909,2.41502,0.688512,5.19586
22.3048,4.61125,2.30563,2.41463,0.687295,5.19586
22.3546,4.39739,2.1987,2.41385,0.686176,5.19586
22.405,4.75645,2.37823,2.41372,0.684944,5.19586
22.4538,3.58844,1.79422,2.4115,0.684717,5.19586
22.5044,4.19545,2.09773,2.41038,0.683749,5.19586
22.554,3.78966,1.89483,2.40854,0.683222,5.19586
22.6045,4.21309,2.10655,2.40747,0.682245,5.19586
22.6551,4.79293,2.39646,2.40743,0.681039,5.19586
22.7058,5.49459,2.7473,2.40863,0.680137,5.19586
22.7567,6.49214,3.24607,2.41157,0.680746,5.19586
22.8073,7.1075,3.55375,2.41556,0.682891,5.19586
22.8557,5.40161,2.70081,2.41656,0.681908,5.19586
22.9141,13.9062,6.95312,2.43231,0.73116,5.20742
22.9602,10.0091,5.00453,2.44121,0.745359,5.20742
23.0069,6.73127,3.36564,2.4444,0.746044,5.20742
23.0532,2.98047,1.49024,2.44112,0.746851,5.20742
23.1038,3.582,1.791,2.43889,0.746538,5.20742
23.1566,6.42753,3.21376,2.44154,0.746631,5.20742
23.2051,4.8945,2.44725,2.44156,0.745361,5.20742
23.2543,4.14562,2.07281,2.44031,0.744405,5.20742
23.306,5.81455,2.90728,2.44188,0.74364,5.20742
23.3559,5.69296,2.84648,2.44325,0.742757,5.20742
23.404,3.87263,1.93632,2.44154,0.742089,5.20742
23.455,4.8449,2.42245,2.44148,0.740848,5.20742
23.5075,7.23004,3.61502,2.44539,0.742699,5.20742
23.5574,7.17258,3.58629,2.44918,0.744365,5.19586
23.6048,4.66204,2.33102,2.44879,0.743162,5.19586
23.6548,4.64177,2.32089,2.44837,0.741971,5.19586
23.7045,4.30703,2.15352,2.4474,0.740942,5.19586
23.7543,4.16517,2.08259,2.4462,0.740021,5.19586
23.8078,7.60603,3.80301,2.45064,0.742858,5.19586
23.8562,6.00672,3.00336,2.45244,0.742315,5.19586
23.9047,4.51779,2.2589,2.45181,0.741191,5.19586
23.9566,6.49381,3.2469,2.45438,0.741367,5.19586
24.0056,5.34034,2.67017,2.45508,0.740272,5.19586
24.0549,4.65131,2.32565,2.45466,0.739117,5.19586
24.1054,5.18632,2.59316,2.45511,0.737973,5.19586
24.155,4.90546,2.45273,2.4551,0.736793,5.19586
24.2061,5.86247,2.93124,2.45662,0.736108,5.19586
24.2559,5.7261,2.86305,2.45791,0.735294,5.19586
24.3051,4.88114,2.44057,2.45785,0.73413,5.19586
24.356,5.80668,2.90334,2.45926,0.733397,5.19586
24.407,6.71172,3.35586,2.46208,0.733962,5.19586
24.4562,6.02579,3.0129,2.4638,0.733457,5.19586
24.5072,6.96468,3.48234,2.46699,0.734513,5.19586
24.555,4.84085,2.42043,2.46684,0.733373,5.19586
24.6053,5.02419,2.5121,2.46698,0.732238,5.19586
24.6549,4.67134,2.33567,2.46657,0.73114,5.19586
24.7052,4.99797,2.49898,2.46667,0.730013,5.19586
24.7547,4.52256,2.26128,2.46604,0.728978,5.19586
24.8074,7.22957,3.61478,2.46957,0.730626,5.19586
24.8543,4.08578,2.04289,2.46826,0.729888,5.19586
24.906,5.80645,2.90322,2.46959,0.729169,5.19586
24.9548,4.54783,2.27392,2.46899,0.728139,5.19586
25.0048,4.64249,2.32124,2.46854,0.727081,5.19586
25.0546,4.4148,2.2074,2.46776,0.726123,5.19586
25.1047,4.47345,2.23672,2.46706,0.725139,5.19586
25.1555,5.32317,2.66159,2.46764,0.724128,5.19586
25.2061,5.91969,2.95985,2.46912,0.723543,5.19586
25.2566,6.38318,3.19159,2.47127,0.723536,5.19586
25.304,3.80754,1.90377,2.46959,0.72312,5.19586
25.3547,4.53401,2.267,2.46898,0.72213,5.19586
25.4044,4.2634,2.1317,2.46799,0.721294,5.19586
25.4551,4.99535,2.49767,2.46807,0.720231,5.19586
25.5062,5.99408,2.99704,2.46963,0.719742,5.19586
25.5547,4.50778,2.25389,2.469,0.71878,5.19586
25.606,5.7869,2.89345,2.47024,0.718094,5.19586
25.6535,3.31903,1.65951,2.46787,0.718378,5.19586
25.7037,3.49689,1.74844,2.46578,0.718378,5.19586
25.7543,4.13942,2.06971,2.46464,0.717652,5.19586
25.8041,3.88074,1.94037,2.46312,0.717167,5.19586
25.8538,3.60227,1.80113,2.46121,0.717011,5.19586
25.9038,3.62015,1.81007,2.45934,0.716828,5.19586
25.9538,3.57914,1.78957,2.45742,0.716695,5.19586
26.0037,3.51572,1.75786,2.45542,0.716644,5.19586
26.0544,4.28748,2.14374,2.45454,0.715815,5.19586
26.1045,4.29654,2.14827,2.45367,0.714983,5.19586
26.1547,4.42529,2.21264,2.45298,0.714085,5.19586
26.2043,4.08626,2.04313,2.45182,0.713407,5.19586
26.2563,6.11758,3.05879,2.45353,0.713128,5.19586
26.3048,4.60267,2.30134,2.45311,0.712171,5.19586
26.3538,3.65686,1.82843,2.45136,0.711939,5.19586
26.4037,3.49903,1.74952,2.4494,0.711908,5.19586
26.4539,3.6912,1.8456,2.44771,0.711628,5.19586
26.503,2.8162,1.4081,2.44483,0.712742,5.19586
26.5539,3.63278,1.81639,2.44309,0.71252,5.19586
26.6038,3.54838,1.77419,2.44124,0.712401,5.19586
26.6537,3.5181,1.75905,2.43936,0.712317,5.19586
26.7046,4.33087,2.16544,2.43861,0.711482,5.19586
26.7545,4.22168,2.11084,2.43771,0.710714,5.19586
26.8055,5.21612,2.60806,2.43817,0.709798,5.19586
26.8547,4.53758,2.26879,2.43771,0.708885,5.19586
26.9039,3.74126,1.87063,2.43617,0.708536,5.19586
26.9538,3.64065,1.82033,2.4345,0.7083,5.19586
27.0043,4.08268,2.04134,2.43344,0.707636,5.19586
27.0547,4.52137,2.26068,2.43297,0.706739,5.19586
27.1039,3.73626,1.86813,2.43146,0.706394,5.19586
27.1548,4.60339,2.30169,2.43111,0.705478,5.19586
27.2044,4.17113,2.08557,2.43018,0.70476,5.19586
27.2558,5.62263,2.81131,2.4312,0.704095,5.19586
