elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
20.9548,4.63104,2.31552,2.52447,0.751631,5.36537
21.005,4.76575,2.38287,2.5238,0.749911,5.36537
21.055,4.7226,2.3613,2.52303,0.748223,5.36537
21.1037,3.56746,1.78373,2.51956,0.748173,5.36537
21.1536,3.41177,1.70588,2.51576,0.748483,5.36537
21.2039,3.70741,1.8537,2.51268,0.748098,5.36537
21.2543,4.16136,2.08068,2.51068,0.74694,5.36537
21.3059,5.73826,2.86913,2.51233,0.745612,5.36537
21.3558,5.64122,2.82061,2.51374,0.744192,5.36537
21.4046,4.45938,2.22969,2.51245,0.742738,5.36537
21.4544,4.21619,2.1081,2.51061,0.741547,5.36537
21.5041,3.97587,1.98793,2.50824,0.740698,5.36537
21.5545,4.24719,2.12359,2.50651,0.739477,5.36537
21.6052,5.06067,2.53034,2.50662,0.737819,5.36537
21.6541,3.87549,1.93775,2.50408,0.737146,5.36537
21.7062,6.06108,3.03054,2.50642,0.736339,5.36537
21.7549,4.71616,2.35808,2.50576,0.734774,5.36537
21.8049,4.75335,2.37668,2.50519,0.733204,5.36537
21.8541,3.90601,1.95301,2.50277,0.732504,5.36537
21.9041,3.92509,1.96254,2.50041,0.73177,5.36537
21.9544,4.20427,2.10214,2.49868,0.730648,5.36537
22.0058,5.61571,2.80786,2.50002,0.729347,5.36537
22.0545,4.31561,2.15781,2.49854,0.728119,5.36537
22.1045,4.23622,2.11811,2.49691,0.72698,5.36537
22.1542,3.97778,1.98889,2.49474,0.726182,5.36537
22.2093,9.1238,4.5619,2.50354,0.737022,5.36537
22.2563,6.11448,3.05724,2.50588,0.736338,5.36537
22.3072,7.03597,3.51799,2.51015,0.737706,5.36537
22.355,4.85754,2.42877,2.50981,0.736173,5.36537
22.405,4.79245,2.39623,2.50934,0.734668,5.36537
22.4556,5.42474,2.71237,2.51018,0.733253,5.36537
22.5046,4.35948,2.17974,2.50881,0.732038,5.36537
22.555,4.807,2.4035,2.50838,0.730555,5.36537
22.6044,4.27771,2.13885,2.50685,0.729434,5.36537
22.6538,3.62349,1.81174,2.50401,0.729291,5.36537
22.7043,4.17662,2.08831,2.50231,0.728284,5.36537
22.756,5.80883,2.90442,2.50394,0.727252,5.36537
22.8078,7.63845,3.81923,2.50927,0.730568,5.36537
22.8546,4.49681,2.24841,2.50822,0.729281,5.36537
22.9043,4.04525,2.02262,2.50627,0.728463,5.36537
22.9543,4.15683,2.07841,2.50456,0.727506,5.36537
23.0074,7.25412,3.62706,2.50903,0.729491,5.36537
23.0546,4.45294,2.22647,2.50791,0.728258,5.36537
23.1046,4.34709,2.17354,2.50658,0.72712,5.36537
23.1539,3.63111,1.81556,2.50386,0.726977,5.36537
23.2036,3.30043,1.65021,2.50052,0.727509,5.36537
23.2547,4.498,2.249,2.49953,0.726256,5.36537
23.3067,6.4826,3.2413,2.50242,0.726311,5.36537
23.3548,4.57287,2.28643,2.50158,0.725027,5.36537
23.4042,3.91293,1.95646,2.49948,0.724415,5.36537
23.4547,4.52709,2.26355,2.49857,0.723168,5.36537
23.5045,4.34494,2.17247,2.49732,0.722062,5.36537
23.5548,4.65655,2.32828,2.49668,0.720758,5.36537
23.6042,4.05002,2.02501,2.49488,0.719972,5.36537
23.654,3.85952,1.92976,2.49274,0.719445,5.36537
23.704,3.8166,1.9083,2.49054,0.71898,5.36537
23.7548,4.59194,2.29597,2.48981,0.717726,5.36537
23.8043,4.035,2.0175,2.48804,0.716962,5.36537
23.8569,6.70934,3.35467,2.49127,0.717571,5.36537
23.9045,4.179,2.0895,2.48978,0.716653,5.36537
23.9543,4.09389,2.04694,2.48814,0.71583,5.36537
24.004,3.70908,1.85454,2.4858,0.71554,5.36537
24.0554,5.21803,2.60901,2.48625,0.714263,5.36537
24.1054,5.16748,2.58374,2.48661,0.712978,5.36537
24.1548,4.59385,2.29692,2.48592,0.711767,5.36537
24.2048,4.59266,2.29633,2.48523,0.710564,5.36537
24.2536,3.39699,1.69849,2.48238,0.710849,5.36537
24.3039,3.71003,1.85502,2.48011,0.710561,5.36537
24.3537,3.44062,1.72031,2.47738,0.710739,5.36537
24.4036,3.49426,1.74713,2.47476,0.710805,5.36537
24.4542,4.03786,2.01893,2.47313,0.710056,5.36537
24.5042,4.01163,2.00582,2.47147,0.709337,5.36537
24.5544,4.2119,2.10595,2.47017,0.708412,5.36537
24.606,5.77593,2.88796,2.47165,0.707594,5.36537
24.6547,4.51112,2.25556,2.47089,0.706463,5.36537
24.7071,6.97851,3.48926,2.47446,0.707788,5.36537
24.7546,4.42386,2.21193,2.47354,0.70672,5.36537
24.8051,4.91238,2.45619,2.47348,0.705488,5.36537
24.8549,4.69422,2.34711,2.47305,0.704302,5.36537
24.9039,3.71099,1.85549,2.47091,0.704017,5.36537
24.9558,5.63264,2.81632,2.4721,0.703093,5.36537
25.0042,4.01783,2.00891,2.47051,0.702407,5.36537
25.0537,3.39437,1.69718,2.46786,0.702658,5.36537
25.1043,4.04716,2.02358,2.46634,0.701936,5.36537
25.1537,3.56603,1.78301,2.46402,0.70187,5.36537
25.2036,3.37267,1.68633,2.46138,0.702135,5.36537
