elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
17.0539,3.69978,1.84989,4.12111,6.11894,53.182
17.104,3.72458,1.86229,4.10634,6.10162,53.182
17.1562,5.9669,2.98345,4.09905,6.08245,53.182
17.2045,4.28629,2.14314,4.08643,6.06482,53.182
17.2563,6.13594,3.06797,4.0799,6.04589,53.182
17.3051,4.86135,2.43068,4.0694,6.02804,53.182
17.3558,5.61833,2.80917,4.06142,6.00976,53.182
17.4175,17.3402,8.67009,4.09041,6.0019,53.182
17.4597,9.56893,4.78446,4.09475,5.98337,53.182
17.5035,3.31783,1.65892,4.07962,5.96783,53.182
17.554,3.8693,1.93465,4.06638,5.95175,53.182
17.6109,10.7508,5.37539,4.07441,5.93434,53.182
17.6583,8.14271,4.07135,4.07439,5.91622,53.182
17.7036,3.37124,1.68562,4.05991,5.90118,53.182
17.7542,4.03619,2.01809,4.04761,5.8855,53.182
17.8036,3.34334,1.67167,4.03338,5.87072,53.182
17.8551,4.86326,2.43163,4.02385,5.85451,53.182
17.9037,3.54099,1.7705,4.01052,5.83973,53.182
17.954,3.82543,1.91271,3.99818,5.82473,53.182
18.0037,3.56245,1.78123,3.98521,5.81014,53.182
18.0544,4.16899,2.08449,3.97416,5.79502,53.182
18.1182,18.0581,9.02903,4.00338,5.79094,53.182
18.1572,6.93822,3.46911,4.00031,5.77442,53.182
18.2071,6.92558,3.46279,3.99724,5.75804,53.182
18.2549,4.70614,2.35307,3.9879,5.74299,53.182
18.3184,18.1587,9.07934,4.01666,5.73944,53.182
18.3589,8.72755,4.36378,4.01861,5.72336,53.182
18.4033,3.14069,1.57034,4.00493,5.71027,53.182
18.4687,18.5945,9.29725,4.03434,5.70795,53.182
18.5044,4.18115,2.09057,4.0236,5.69399,53.182
18.5544,4.09937,2.04968,4.01275,5.6802,53.182
18.6124,12.1412,6.07061,4.024,5.66669,53.182
18.6559,5.67698,2.83849,4.01755,5.65194,53.182
18.7055,5.27287,2.63643,4.01009,5.63755,53.182
18.7584,8.15606,4.07803,4.01045,5.62238,53.182
18.8037,3.50451,1.75226,3.99838,5.60974,53.182
18.8537,3.37529,1.68765,3.98609,5.59733,53.182
18.914,13.7732,6.8866,4.00143,5.58647,53.182
18.9592,9.01079,4.5054,4.00409,5.57186,53.182
19.0274,27.1974,13.5987,4.05432,5.60023,53.182
19.0554,5.23615,2.61807,4.04684,5.58658,53.182
19.1044,4.19879,2.09939,4.03675,5.57385,53.182
19.1543,4.07481,2.03741,4.02644,5.56131,53.182
19.2049,4.62174,2.31087,4.01764,5.54838,53.182
19.2544,4.28796,2.14398,4.00808,5.53582,53.182
19.3046,4.25816,2.12908,3.99855,5.52336,53.182
19.3577,7.45654,3.72827,3.99718,5.50943,53.182
19.4121,11.9464,5.97322,4.00711,5.49735,53.182
19.4579,7.65467,3.82733,4.00621,5.4836,53.182
19.5044,4.251,2.1255,3.99686,5.47154,13.5987
19.5565,6.30307,3.15154,3.99267,5.45831,13.5987
19.6046,4.42123,2.21062,3.98389,5.44628,13.5987
19.6593,9.07612,4.53806,3.98661,5.43305,13.5987
19.7066,6.46329,3.23164,3.98293,5.42004,13.5987
19.7544,4.24528,2.12264,3.9739,5.40841,13.5987
19.8227,22.5291,11.2646,4.00912,5.41896,13.5987
19.8577,7.51328,3.75664,4.0079,5.40595,13.5987
19.9037,3.48806,1.74403,3.99707,5.39526,13.5987
19.9583,8.15678,4.07839,3.99746,5.3824,13.5987
20.0054,5.08451,2.54226,3.99056,5.37056,13.5987
20.0619,11.6923,5.84614,3.99931,5.35939,13.5987
20.1051,4.84705,2.42352,3.99192,5.34788,13.5987
20.1561,5.8198,2.9099,3.98686,5.33588,13.5987
20.2053,5.15723,2.57862,3.98031,5.32432,13.5987
20.2618,11.5807,5.79035,3.98869,5.3134,13.5987
20.3076,7.3669,3.68345,3.98728,5.30118,13.5987
20.3695,19.3441,9.67205,4.01336,5.30294,13.5987
20.425,24.8218,12.4109,4.0517,5.32103,13.5987
20.4544,4.25172,2.12586,4.04295,5.3105,13.5987
20.5097,9.45663,4.72832,4.04605,5.29867,13.5987
20.5543,4.11105,2.05553,4.03709,5.2884,13.5987
20.605,4.78196,2.39098,4.0297,5.27768,13.5987
20.6552,5.03969,2.51985,4.02296,5.26685,13.5987
20.7164,16.3083,8.15415,4.04132,5.26231,13.5987
20.7567,6.45089,3.22545,4.03771,5.25093,13.5987
20.8045,4.25744,2.12872,4.0293,5.24088,13.5987
20.8604,10.2241,5.11205,4.03405,5.22986,13.5987
20.9047,4.57907,2.28953,4.02644,5.2197,13.5987
20.9651,14.9112,7.45559,4.04134,5.21323,13.5987
21.0042,3.99828,1.99914,4.0325,5.20366,13.5987
21.0545,4.3633,2.18165,4.02453,5.19385,13.5987
21.105,4.79579,2.39789,4.01754,5.18378,13.5987
21.159,8.76093,4.38046,4.0191,5.17274,13.5987
21.2174,17.1876,8.5938,4.03856,5.17031,13.5987
21.2634,13.2036,6.60181,4.04942,5.16203,13.5987
21.3216,21.4972,10.7486,4.07769,5.1694,13.5987
21.3548,4.55427,2.27714,4.07013,5.15984,13.5987
21.4053,5.07355,2.53677,4.06371,5.14999,13.5987
21.4549,4.70066,2.35033,4.05657,5.14043,13.5987
21.5043,4.14681,2.07341,4.04834,5.13134,13.5987
21.5548,4.57311,2.28655,4.04106,5.12197,13.5987
21.605,4.78387,2.39193,4.03427,5.11251,13.5987
21.6564,6.22797,3.11399,4.0305,5.10237,13.5987
21.705,4.76718,2.38359,4.02378,5.09302,13.5987
21.7567,6.52909,3.26455,4.02069,5.08289,13.5987
21.8102,10.0067,5.00333,4.02467,5.07298,13.5987
21.8544,4.22311,2.11155,4.01696,5.06419,13.5987
