elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
11.9019,1.7345,0.867248,1.28833,0.399247,2.24376
11.9525,2.29502,1.14751,1.28751,0.398229,2.24376
12.004,3.87216,1.93608,1.29126,0.400109,2.24376
12.0533,3.05724,1.52862,1.29262,0.399361,2.24376
12.1026,2.35939,1.1797,1.29198,0.398309,2.24376
12.1519,1.68777,0.843883,1.28943,0.398601,2.24376
12.2019,1.69945,0.849724,1.28695,0.398838,2.24376
12.2537,3.54576,1.77288,1.28968,0.399371,2.24376
12.3037,3.52073,1.76036,1.29231,0.399796,2.24376
12.3527,2.48289,1.24145,1.29202,0.398702,2.24376
12.4024,2.11048,1.05524,1.29072,0.397986,2.24376
12.452,1.76024,0.880122,1.28846,0.39805,2.24376
12.5026,2.34032,1.17016,1.28781,0.397057,2.24376
12.5533,3.04985,1.52493,1.2891,0.39636,2.24376
12.6038,3.62086,1.81043,1.29192,0.397131,2.24376
12.6524,2.22945,1.11473,1.29097,0.396274,2.24376
12.702,1.8661,0.933051,1.28905,0.396074,2.24376
12.752,1.87087,0.935435,1.28717,0.395856,2.24376
12.803,2.85983,1.42992,1.28793,0.394943,2.24376
12.8537,3.52073,1.76036,1.29041,0.395383,2.24376
12.903,2.841,1.4205,1.2911,0.394458,2.24376
12.9521,1.89757,0.948787,1.28931,0.3942,2.24376
13.002,1.85871,0.929356,1.28745,0.394026,2.24376
13.052,1.84655,0.923276,1.28557,0.393874,2.24376
13.1033,3.13568,1.56784,1.28702,0.393379,2.24376
13.1536,3.50094,1.75047,1.28938,0.393761,2.24376
13.2025,2.33221,1.16611,1.28876,0.392858,2.24376
13.2519,1.73616,0.868082,1.28663,0.392998,2.24376
13.3021,1.83415,0.917077,1.28478,0.392879,2.24376
13.3525,2.32649,1.16324,1.28417,0.39199,2.24376
13.4042,3.85571,1.92785,1.28737,0.393627,2.2043
13.4531,2.93326,1.46663,1.28826,0.392853,2.2043
13.5024,2.18821,1.0941,1.2873,0.39212,2.2043
13.552,1.80697,0.903487,1.28542,0.392076,2.2043
13.602,1.86324,0.931621,1.28369,0.391894,2.2043
13.654,3.86715,1.93357,1.28685,0.393542,2.2043
13.7034,3.24869,1.62435,1.28848,0.393288,2.2043
13.7527,2.52151,1.26076,1.28835,0.392346,2.2043
13.8022,2.00748,1.00374,1.28698,0.391898,2.2043
13.852,1.75095,0.875473,1.28502,0.391989,2.2043
13.9025,2.32029,1.16014,1.28443,0.391153,2.2043
13.9539,3.72553,1.86276,1.28716,0.392236,2.2043
14.0034,3.25871,1.62935,1.28877,0.392013,2.2043
14.0526,2.44331,1.22166,1.28845,0.391123,2.2043
14.102,1.83558,0.917792,1.28673,0.391026,2.2043
14.1519,1.78146,0.890732,1.2849,0.391045,2.2043
14.2024,2.25759,1.12879,1.28418,0.390286,2.2043
14.2539,3.80039,1.9002,1.287,0.391609,2.2043
14.3032,3.09825,1.54912,1.2882,0.391113,2.2043
14.3525,2.36034,1.18017,1.28771,0.390291,2.2043
14.4019,1.74952,0.874758,1.28584,0.390392,2.2043
14.452,1.82605,0.913024,1.28416,0.390311,2.2043
14.5042,4.01831,2.00915,1.28741,0.392436,2.2043
14.553,2.76208,1.38104,1.28783,0.391609,2.2043
14.6024,2.31314,1.15657,1.28725,0.390835,2.2043
14.652,1.75166,0.875831,1.28543,0.390924,2.2043
14.7021,1.86157,0.930786,1.28386,0.390769,2.2043
14.7525,2.34056,1.17028,1.28337,0.389983,2.2043
14.8036,3.47924,1.73962,1.28536,0.390292,2.2043
14.8535,3.31664,1.65832,1.28698,0.390215,2.2043
14.9026,2.46382,1.23191,1.28674,0.389386,2.2043
14.952,1.74189,0.870943,1.28495,0.3895,2.2043
15.002,1.8177,0.908852,1.28333,0.38944,2.2043
15.0526,2.46501,1.2325,1.28312,0.388621,2.2043
15.1033,3.11279,1.5564,1.28428,0.388201,2.2043
15.153,2.81787,1.40893,1.28481,0.387462,2.2043
15.2023,2.06065,1.03033,1.28373,0.386996,2.2043
15.252,1.87635,0.938177,1.28228,0.386828,2.2043
15.302,1.83177,0.915885,1.28075,0.386742,2.2043
15.3538,3.66354,1.83177,1.28305,0.387564,2.2043
15.4041,3.9196,1.9598,1.28585,0.389198,2.2043
